artist,title,total_streams,bot_streams,flagged_days,total_days,max_spike_ratio,avg_rolling_cv,drop_after_spike_count,bot_pct,confidence,flag_reasons,note
Billie Eilish,my boy,25829314.0,0.0,0,95,2.642445470342272,0.19129623244487723,0.0,0.0,7.9,—,
Billie Eilish,my future,87665430.0,0.0,0,49,1.0733015492622118,0.10983006840456622,0.0,0.0,3.2,—,
Billie Eilish,my strange addiction,142921354.0,0.0,0,115,2.9751184587181903,0.22252103466185771,2.0,0.0,9.4,—,
Billie Eilish,ocean eyes,514853645.0,746056.0,1,628,2.9726039709228087,0.1679196405132758,3.0,0.1,9.1,—,
Billie Eilish,when the party's over,1250989366.0,5197983.0,1,710,2.350383238520366,0.0704240443540119,0.0,0.4,7.1,"velocity_spike, seasonal_spike",
Billie Eilish,wish you were gay,441971186.0,6733640.0,1,279,2.7788304048486006,0.1513922938965683,1.0,1.5,8.6,"velocity_spike, seasonal_spike",
Billie Eilish,xanny,131853605.0,0.0,0,102,2.97896126354772,0.17559054073578054,0.0,0.0,8.9,—,
Billie Eilish,you should see me in a crown,318766739.0,6317830.0,2,328,4.962637400039775,0.18835226770092886,0.0,2.0,15.1,"velocity_spike, seasonal_spike",
"Billie Eilish, Khalid",lovely,297155237.0,0.0,0,158,1.1492668615592345,0.06271966518138486,0.0,0.0,3.4,—,
Billy Currington,Do I Make You Wanna,12792959.0,0.0,0,65,1.2341497486249327,0.0735716338407844,0.0,0.0,3.7,—,
Bing Crosby,Do You Hear What I Hear?,27784256.0,231549.0,1,57,3.0563860600012447,0.3826593587763962,2.0,0.8,10.9,—,
Bing Crosby,God Rest Ye Merry Gentlemen,475497.0,0.0,0,1,1.158681474706632,0.2190028786584697,0.0,0.0,3.5,—,
Bing Crosby,I'll Be Home For Christmas,788909.0,0.0,0,2,0.812710122111852,0.8135036768995509,0.0,0.0,2.4,—,
Bing Crosby,It's Beginning To Look Like Christmas,7465046.0,0.0,0,6,1.9168537825805991,0.6811541216473963,0.0,0.0,5.8,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Bing Crosby,The Little Drummer Boy,1858518.0,0.0,0,2,1.2418147336049974,0.5344955024637557,0.0,0.0,3.7,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Bing Crosby,What Child Is This?/The Holly And The Ivy,743279.0,0.0,0,2,0.7887421274991755,0.8443965575973176,0.0,0.0,2.4,—,
Bing Crosby,Winter Wonderland,28940837.0,223737.0,1,61,3.4197743010295047,0.4421157312026047,3.0,0.8,12.4,—,
"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas,127729257.0,4475902.0,4,74,2.1488211869653253,0.3294159897608553,0.0,3.5,8.6,velocity_spike,
"Bing Crosby, The Andrews Sisters",Mele Kalikimaka (Merry Christmas),12130592.0,0.0,0,20,3.4948329649322316,0.5946414330940931,1.0,0.0,12.0,—,
"Bing Crosby, The Andrews Sisters",Mele Kalikimaka - Single Version,234219.0,0.0,0,1,0.9105784931187311,0.07745307983778547,0.0,0.0,2.7,—,
"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40",1457074.0,0.0,0,2,0.9507352766720681,0.0652010124914421,0.0,0.0,2.9,—,
"Bizarrap, Nathy Peluso","Nathy Peluso: Bzrp Music Sessions, Vol. 36",11964470.0,0.0,0,12,1.200535310528923,0.06977298180349432,0.0,0.0,3.6,—,
"Bizarrap, Nicki Nicole","Nicki Nicole: Bzrp Music Sessions, Vol. 13",13229616.0,0.0,0,17,1.1692888740817542,0.08345247495093809,0.0,0.0,3.5,—,
"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",31475753.0,0.0,0,14,1.0161070022113816,0.11037474461783343,0.0,0.0,3.0,—,
"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),590827948.0,0.0,0,307,1.5393323350132706,0.0730679950746449,0.0,0.0,4.6,—,
"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,237084345.0,0.0,0,144,1.2528153715839965,0.0810613703714485,0.0,0.0,3.8,—,
"Black Eyed Peas, Shakira",GIRL LIKE ME,9825025.0,0.0,0,8,1.2085873265323879,0.0874293235982968,0.0,0.0,3.6,—,
Blake Shelton,God's Country,34975884.0,0.0,0,122,1.245413220124176,0.058761697703946895,0.0,0.0,3.7,—,
Blake Shelton,Nobody But You (Duet with Gwen Stefani),408537.0,0.0,0,2,0.9941770047655679,0.06394319630006254,0.0,0.0,3.0,—,
Blanco Brown,The Git Up,143679203.0,0.0,0,119,2.319903559867607,0.1000620108977082,0.0,0.0,7.0,—,
BlocBoy JB,Look Alive (feat. Drake),858217397.0,0.0,0,493,1.6889531261862114,0.08123811727926934,0.0,0.0,5.1,—,
"BlocBoy JB, 21 Savage",Rover 2.0,6186258.0,0.0,0,26,1.0368897285472805,0.09350786637267294,0.0,0.0,3.1,—,
"Blue Ivy, SAINt JHN, Beyoncé, WizKid",BROWN SKIN GIRL,12485835.0,0.0,0,12,0.9502390887181172,0.14268747282765995,0.0,0.0,2.9,—,
Blue Öyster Cult,(Don't Fear) The Reaper,292451.0,0.0,0,1,0.4503107279677755,0.8053632547279884,0.0,0.0,1.4,—,
Blueface,Bleed It,23336597.0,0.0,0,78,1.1920203690447684,0.05836894303151557,0.0,0.0,3.6,—,
Blueface,Bussin (feat. Lil Pump),430608.0,0.0,0,2,0.9102588426240723,0.0933200953870105,0.0,0.0,2.7,—,
Blueface,Daddy (feat. Rich The Kid),30321357.0,0.0,0,99,2.1844881133598277,0.09018323065032874,0.0,0.0,6.6,—,
Blueface,Thotiana,242113965.0,0.0,0,173,2.4609264937181865,0.10339489794407222,0.0,0.0,7.4,—,
Blueface,"Thotiana (feat. Cardi B, YG) [Remix]",19524771.0,0.0,0,25,2.912593495409065,0.25415343783160577,0.0,0.0,8.7,—,
"Blueface, Og Bobby Billions",Outside (Better Days),2763919.0,0.0,0,12,1.0973001345415232,0.07195263808468778,0.0,0.0,3.3,—,
Bo Burnham,All Eyes On Me,12184158.0,0.0,0,14,1.2099546911525243,0.2749433941009382,0.0,0.0,3.6,—,
Bo Burnham,Bezos I,8164010.0,0.0,0,14,2.606295738698678,0.2564563741767968,0.0,0.0,7.8,—,
Bo Burnham,Goodbye,631544.0,0.0,0,3,0.9461057534884183,0.06951017907794738,0.0,0.0,2.8,—,
Bo Burnham,Look Who’s Inside Again,2963734.0,0.0,0,13,1.0142135000675736,0.07378851519631305,0.0,0.0,3.0,—,
Bo Burnham,Shit,1907293.0,0.0,0,9,0.9900486272631138,0.054867711737021735,0.0,0.0,3.0,—,
Bo Burnham,Welcome to the Internet,4645194.0,0.0,0,14,1.0359431338034164,0.05946610741699774,0.0,0.0,3.1,—,
"Bobby ""Boris"" Pickett, The Crypt-Kickers",Monster Mash,3922648.0,0.0,0,3,1.6448583552915412,0.7674564865055836,0.0,0.0,4.9,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Bobby Helms,Jingle Bell Rock,232401341.0,3601887.0,2,102,4.953624310361938,0.44580098742453267,2.0,1.5,16.2,velocity_spike,
Boef,Habiba,1505096.0,0.0,0,3,1.0234715031584567,0.03664052831813996,0.0,0.0,3.1,—,
Bomba Estéreo,To My Love - Tainy Remix,31449976.0,0.0,0,52,1.1366394053054398,0.053545920449323485,0.0,0.0,3.4,—,
Bon Iver,"Hey, Ma",456649.0,0.0,0,2,0.9101015682071858,0.2375298383135654,0.0,0.0,2.7,—,
Boney M.,Mary's Boy Child / Oh My Lord,3025685.0,0.0,0,2,1.2294070728624997,0.18929903646189555,0.0,0.0,3.7,—,
Bonez MC,Angeklagt,691780.0,0.0,0,1,0.9971800045069956,0.07670274164580518,0.0,0.0,3.0,—,
Bonez MC,Big Body Benz,5020548.0,0.0,0,6,0.8977826143611538,0.2065377327700846,0.0,0.0,2.7,—,
Bonez MC,Fuckst mich nur ab,7108658.0,0.0,0,9,1.1689353366269728,0.15859576346150775,0.0,0.0,3.5,—,
Bonez MC,Roadrunner,5794668.0,0.0,0,7,1.006723139261376,0.11935427568823156,0.0,0.0,3.0,—,
Bonez MC,Shotz Fired,1903922.0,0.0,0,3,0.8320542938157942,0.1811120551587079,0.0,0.0,2.5,—,
Bonez MC,Tilidin Weg,3762359.0,0.0,0,5,1.028261716523458,0.08691682818647271,0.0,0.0,3.1,—,
"Bonez MC, Maxwell",Ihr Hobby,666966.0,0.0,0,1,0.8079582085429885,0.23651707756518367,0.0,0.0,2.4,—,
"Bonez MC, RAF Camora",500 PS,20535244.0,0.0,0,32,1.5128528115132096,0.1182220788361069,0.0,0.0,4.5,—,
"Bonez MC, RAF Camora",Nummer unterdrückt,581256.0,0.0,0,1,0.7806687155977678,0.3003636525044265,0.0,0.0,2.3,—,
"Bonez MC, RAF Camora",Risiko,2343699.0,0.0,0,4,0.8927727970935794,0.21170220858059702,0.0,0.0,2.7,—,
"Bonez MC, RAF Camora, Gzuz",Kokain,12427487.0,0.0,0,18,1.4331193868237802,0.16207097969806397,0.0,0.0,4.3,—,
"Boomdabash, Alessandra Amoroso",Karaoke,3164898.0,0.0,0,5,1.0903280172279268,0.06237327085312829,0.0,0.0,3.3,—,
Bosh,Djomb - Bien ou quoi,12653704.0,0.0,0,17,1.1588742869579125,0.08498408850593653,0.0,0.0,3.5,—,
Boza,Hecha Pa' Mi,26753559.0,0.0,0,17,1.3845921743627012,0.12022580378836162,0.0,0.0,4.2,—,
Brantley Gilbert,The Weekend,1022582.0,0.0,0,6,1.0232655230439855,0.014307012153217452,0.0,0.0,3.1,—,
Brenda Lee,Rockin' Around The Christmas Tree,215173750.0,4103294.0,3,90,5.024711991480756,0.4322825261145558,1.0,1.9,16.7,velocity_spike,
Brenda Lee,Rockin' Around The Christmas Tree - Single Version,18158392.0,0.0,0,17,2.624569080733121,0.3026053472312832,0.0,0.0,7.9,—,
Brent Faiyaz,Dead Man Walking,2239663.0,0.0,0,7,1.1148181072210066,0.06981180127541443,0.0,0.0,3.3,—,
Brent Faiyaz,Trust,15520983.0,0.0,0,54,2.6235258363009684,0.15341793264779538,1.0,0.0,8.4,—,
Brent Faiyaz,Wasting Time ( feat. Drake ),8478449.0,0.0,0,12,0.8199840910157646,0.5168931781662569,0.0,0.0,2.5,—,
Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",58206747.0,3595526.0,2,56,3.170238468864743,0.41029068539213026,0.0,6.2,10.9,seasonal_spike,
Brett Eldredge,Somethin' I'm Good At,481295.0,0.0,0,3,0.9879848567103283,0.09357592437596578,0.0,0.0,3.0,—,
Brett Eldredge,The Long Way,388083.0,0.0,0,2,1.0204151495347462,0.03870810505108731,0.0,0.0,3.1,—,
Brett Eldredge,Wanna Be That Song,484394.0,0.0,0,3,0.961844104582317,0.04222689711473585,0.0,0.0,2.9,—,
Brett Young,In Case You Didn't Know,37556815.0,0.0,0,181,1.1620258309565021,0.06914296620374497,0.0,0.0,3.5,—,
Brett Young,Like I Loved You,800004.0,0.0,0,4,1.0596597691235474,0.0633915208075596,0.0,0.0,3.2,—,
Brett Young,Mercy,2373697.0,0.0,0,11,1.1262090126704931,0.04637830458834129,0.0,0.0,3.4,—,
Bring Me The Horizon,Parasite Eve,639818.0,0.0,0,1,0.7392099525962315,0.3931221965959979,0.0,0.0,2.2,—,
Britney Spears,My Only Wish (This Year),48115325.0,0.0,0,42,2.271802002116501,0.31205333801640256,0.0,0.0,6.8,—,
Bruce Springsteen,Born in the U.S.A.,2439762.0,0.0,0,4,2.4839461116354684,0.5670325356297913,1.0,0.0,15.0,—,
Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",31931034.0,0.0,0,25,2.2128493399669167,0.49575088383989213,0.0,0.0,6.6,—,
Bruno Mars,24K Magic,335027056.0,0.0,0,252,1.6571253105957575,0.06702540843433337,0.0,0.0,5.0,—,
Bruno Mars,Finesse - Remix; feat. Cardi B,271322658.0,0.0,0,162,1.280821880742395,0.06594608703938296,0.0,0.0,3.8,—,
Bruno Mars,Just the Way You Are,4241392.0,0.0,0,6,0.99888628274215,0.07229985219629446,0.0,0.0,3.0,—,
Bruno Mars,Talking to the Moon,17529372.0,0.0,0,14,1.0242884434431727,0.041964632003914606,0.0,0.0,3.1,—,
Bruno Mars,That's What I Like,759853203.0,3131451.0,1,391,2.1000684905663998,0.08486802655360066,0.0,0.4,6.4,—,
Bruno Mars,Versace on the Floor,90294344.0,0.0,0,145,1.3156818547401536,0.07257418477314229,0.0,0.0,3.9,—,
"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,40905694.0,0.0,0,14,1.0445101192201214,0.04276791903963551,0.0,0.0,3.1,—,
Bryant Myers,Tanta Falta,9985215.0,0.0,0,17,1.1020728039669812,0.0886524662099636,0.0,0.0,3.3,—,
"Bryant Myers, Anuel AA",Gan-Ga - Remix,1949795.0,0.0,0,3,1.0233331227234264,0.08675317716242092,0.0,0.0,3.1,—,
Bryce Vine,Drew Barrymore,69073493.0,0.0,0,103,2.3300253348436244,0.12948067308692154,0.0,0.0,7.0,—,
Bryce Vine,La La Land (feat. YG),24175175.0,0.0,0,87,1.1343303774186586,0.06537011605239296,0.0,0.0,3.4,—,
Bryson Tiller,Always Forever,459523.0,0.0,0,2,0.3028822994604313,1.117568741449511,0.0,0.0,0.9,—,
Bryson Tiller,Blowing Smoke,344442.0,0.0,0,2,0.38391197234622865,0.9648035527657404,0.0,0.0,1.2,—,
Bryson Tiller,Don't,59054124.0,0.0,0,283,1.3115698582609536,0.062132857714942,0.0,0.0,3.9,—,
Bryson Tiller,Don't Get Too High,1428869.0,0.0,0,4,0.7469898671247244,0.5238318388468223,0.0,0.0,2.2,—,
Bryson Tiller,Exchange,54487917.0,0.0,0,268,1.2993852400542585,0.05244768248659768,0.0,0.0,3.9,—,
Bryson Tiller,Get Mine (feat. Young Thug),990198.0,0.0,0,5,0.9543966249034638,0.20758421145386116,0.0,0.0,2.9,—,
Bryson Tiller,High Stakes,168950.0,0.0,0,1,0.6556946534074518,0.3506240941019561,0.0,0.0,2.0,—,
Bryson Tiller,I'm Ready For You,200133.0,0.0,0,1,0.2763271803949129,1.0972297788640353,0.0,0.0,0.8,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Bryson Tiller,In Check,165054.0,0.0,0,1,0.3777645031275534,0.9063031956907105,0.0,0.0,1.1,—,
Bryson Tiller,Inhale,573179.0,0.0,0,2,0.47697528541076417,0.9083636532914461,0.0,0.0,1.4,—,
Bryson Tiller,Let Me Explain,4982195.0,0.0,0,27,1.1187351173900342,0.08135020151475593,0.0,0.0,3.4,—,
Bryson Tiller,No Longer Friends,595427.0,0.0,0,3,0.32658217981525295,0.7985652027795078,0.0,0.0,1.0,—,
Bryson Tiller,Outta Time (feat. Drake),7246706.0,0.0,0,9,0.7026310293434765,0.49315174089918085,0.0,0.0,2.1,—,
Bryson Tiller,Run Me Dry,20826332.0,0.0,0,89,1.1353433532417299,0.09809331867281687,0.0,0.0,3.4,—,
Bryson Tiller,Self-Made,1897388.0,0.0,0,7,0.7055844765593667,0.6698060957143915,0.0,0.0,2.1,—,
Bryson Tiller,Somethin Tells Me,3222857.0,0.0,0,12,3.0937250154924016,0.8104968275640275,1.0,0.0,11.8,—,
Bryson Tiller,Sorrows,213616.0,0.0,0,1,0.32762218707216245,1.0192371514229386,0.0,0.0,1.0,—,
Bryson Tiller,Stay Blessed,1237493.0,0.0,0,6,0.5584699526337797,0.7296463665797015,0.0,0.0,1.7,—,
Bryson Tiller,Things Change,207717.0,0.0,0,1,0.2929839128276111,1.069219119242879,0.0,0.0,0.9,—,
Bryson Tiller,We Both Know,171267.0,0.0,0,1,0.36106962980245216,0.935470321914339,0.0,0.0,1.1,—,
Bryson Tiller,Years Go By,454938.0,0.0,0,2,0.2865960420172545,1.1625147085547929,0.0,0.0,0.9,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Bryson Tiller,You Got It,172028.0,0.0,0,1,0.37629384640960356,0.9126954297103976,0.0,0.0,1.1,—,
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA",Asesina - Remix,89813904.0,0.0,0,122,1.2509838933127593,0.06792095104659464,0.0,0.0,3.8,—,
"Brytiago, Darell",Asesina,111239674.0,0.0,0,121,1.1643187352603972,0.0645586808816091,0.0,0.0,3.5,—,
"Brytiago, Darell, Arevi",Asesina,5736798.0,0.0,0,8,1.0697370714718972,0.08341847869507604,0.0,0.0,3.2,—,
"Burak Yeter, Danelle Sandoval",Tuesday,154256839.0,0.0,0,192,1.250661985262021,0.08519778206113172,0.0,0.0,3.8,—,
Burl Ives,A Holly Jolly Christmas - Single Version,124844359.0,233255.0,1,77,2.7807222234473006,0.33647627502455013,0.0,0.2,8.9,—,
Burl Ives,Rudolph The Red-Nosed Reindeer,9509855.0,0.0,0,19,3.278941875128768,0.6941649293227599,2.0,0.0,13.0,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
"Burna Boy, Stormzy",Own It (feat. Ed Sheeran & Burna Boy),88174359.0,0.0,0,82,1.2101847530467182,0.09160784644470082,0.0,0.0,3.6,—,
Bushido,Für Euch alle (feat. Samra & Capital Bra),4869532.0,0.0,0,7,0.9840646355092245,0.1083766084980096,0.0,0.0,3.0,—,
"Bushido, Animus",Ronin,1993197.0,0.0,0,3,0.8110303553304031,0.3505780498166411,0.0,0.0,2.4,—,
BØRNS,Electric Love,108135687.0,0.0,0,120,2.89258909549642,0.15343314174380834,0.0,0.0,8.7,—,
"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,19662565.0,0.0,0,21,1.0232943327948474,0.12917707101888404,0.0,0.0,3.1,—,
"C. Tangana, Paloma Mami",No Te Debí Besar,13081920.0,0.0,0,19,1.0725382994254955,0.0699989460539011,0.0,0.0,3.2,—,
CJ,Whoopty,69815423.0,686832.0,1,35,1.8163751018257746,0.2186809534596896,0.0,1.0,6.6,—,
CNCO,Mamita,7095096.0,0.0,0,13,1.0802900420069241,0.06259608447319943,0.0,0.0,3.2,—,
CNCO,Reggaetón Lento (Bailemos),216232032.0,0.0,0,237,1.128377448223624,0.06032818039284483,0.0,0.0,3.4,—,
"CNCO, Little Mix",Reggaetón Lento (Remix),10172281.0,0.0,0,12,1.3138254730676495,0.24662146683445074,0.0,0.0,3.9,—,
"CNCO, Yandel",Hey DJ,124573585.0,0.0,0,127,1.2710489939566938,0.06936395615364209,0.0,0.0,3.8,—,
"CORPSE, Savage Ga$p",E-GIRLS ARE RUINING MY LIFE!,19868671.0,772998.0,1,31,2.666079833303718,0.484062950403398,0.0,3.9,9.3,—,
Cage The Elephant,Cigarette Daydreams,3376688.0,0.0,0,14,1.05437526811818,0.04611519403487119,0.0,0.0,3.2,—,
Calboy,Envy Me,258141091.0,0.0,0,438,1.858167806099924,0.06298159689333974,0.0,0.0,5.6,—,
"Cali Y El Dandee, Danna Paola",Nada,3575842.0,0.0,0,5,1.0699445390914382,0.0512255151400239,0.0,0.0,3.2,—,
"Cali Y El Dandee, Shaggy",Lumbra,38531514.0,0.0,0,83,1.1370840390092845,0.06395148795852446,0.0,0.0,3.4,—,
Calum Scott,Dancing On My Own,24364982.0,0.0,0,49,1.1070986645421448,0.04513229373442514,0.0,0.0,3.3,—,
Calum Scott,You Are The Reason,16224784.0,0.0,0,26,1.3534468854113735,0.08824952728618005,0.0,0.0,4.1,—,
Calvin Harris,By Your Side (feat. Tom Grennan),13349191.0,0.0,0,14,1.1140763667562803,0.08035538491676071,0.0,0.0,3.3,—,
Calvin Harris,Giant (with Rag'n'Bone Man),290038027.0,0.0,0,206,1.1696734191685025,0.0772002214621393,0.0,0.0,3.5,—,
Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",4518077.0,0.0,0,8,1.0162662418629285,0.21206323727845433,0.0,0.0,3.0,—,
Calvin Harris,My Way,143105948.0,0.0,0,163,1.1416194453535018,0.07072430179046668,0.0,0.0,3.4,—,
Calvin Harris,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),4195832.0,0.0,0,6,0.8293794130065615,0.3581667718298367,0.0,0.0,2.5,—,
Calvin Harris,One Kiss (with Dua Lipa),927478861.0,0.0,0,507,2.048766752098446,0.07759390314390452,0.0,0.0,6.1,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
Calvin Harris,Over Now (with The Weeknd),23867870.0,0.0,0,16,1.123066723584808,0.12782071412757867,0.0,0.0,3.4,—,
Calvin Harris,Rollin (feat. Future & Khalid),38028520.0,0.0,0,19,1.1840456765836898,0.09818267361004984,0.0,0.0,3.6,—,
Calvin Harris,Slide (feat. Frank Ocean & Migos),81165018.0,0.0,0,30,1.0944952080944088,0.05832290917895473,0.0,0.0,3.3,—,
Calvin Harris,This Is What You Came For (feat. Rihanna),119542713.0,0.0,0,194,1.1195352654956838,0.06680511023117636,0.0,0.0,3.4,—,
"Calvin Harris, Funk Wav",Faking It (feat. Kehlani & Lil Yachty),2128054.0,0.0,0,6,0.7628763492961423,0.5421205478472381,0.0,0.0,2.3,—,
"Calvin Harris, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",298675682.0,0.0,0,111,1.401636910319367,0.10486786120609004,0.0,0.0,4.2,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
"Calvin Harris, Funk Wav","Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",35984057.0,0.0,0,36,1.2772316705354747,0.12897932316925367,0.0,0.0,3.8,—,
"Calvin Harris, Funk Wav","Holiday (feat. Snoop Dogg, John Legend & Takeoff)",152125.0,0.0,0,1,0.24353664029097924,0.6790807020970643,0.0,0.0,0.7,—,
"Calvin Harris, Funk Wav",Prayers Up (feat. Travis Scott & A-Trak),3834763.0,0.0,0,6,0.7925321214469534,0.3679180220546816,0.0,0.0,2.4,—,"🚀 Release-window ramp — likely legitimate launch, not fraud"
"Calvin Harris, Funk Wav",Rollin (feat. Future & Khalid),127492038.0,0.0,0,86,1.5100110098762922,0.06917252466102032,0.0,0.0,4.5,—,
"Calvin Harris, Funk Wav",Skrt On Me (feat. Nicki Minaj),1038534.0,0.0,0,2,0.6881801968251428,0.35537628170557545,0.0,0.0,2.1,—,
"Calvin Harris, Funk Wav",Slide (feat. Frank Ocean & Migos),391526527.0,0.0,0,152,1.4551495461619979,0.06555417692384942,0.0,0.0,4.4,—,
"Calvin Harris, Jessie Reyez",Promises (with Sam Smith),554553471.0,0.0,0,361,1.6460858834846326,0.07911607212826123,0.0,0.0,4.9,—,
"Calvin Harris, Shelley FKA DRAM, Funk Wav","Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",3451414.0,0.0,0,5,0.7330980760465726,0.35646644355750323,0.0,0.0,2.2,—,
Camila Cabello,Consequences - orchestra,22022200.0,0.0,0,24,1.2090732304213845,0.11541843396466789,0.0,0.0,3.6,—,
Camila Cabello,Cry for Me,14823932.0,0.0,0,12,0.9865257850741118,0.1469634872740984,0.0,0.0,3.0,—,
Camila Cabello,Crying in the Club,175517851.0,0.0,0,100,1.149262116526449,0.07179865206498921,0.0,0.0,3.4,—,
Camila Cabello,Easy,39764170.0,0.0,0,33,1.1881857058468126,0.12211290840783175,0.0,0.0,3.6,—,
Camila Cabello,Havana (feat. Young Thug),772441609.0,0.0,0,610,1.5689119612790177,0.05784579664098743,0.0,0.0,4.7,—,
Camila Cabello,I Have Questions,1363987.0,0.0,0,2,1.51741006242048,0.44542008847394265,0.0,0.0,4.6,—,
Camila Cabello,Liar,261635416.0,0.0,0,150,1.1585738774143979,0.08679312729738634,0.0,0.0,3.5,—,
Camila Cabello,Living Proof,14156306.0,0.0,0,15,1.3654711311058556,0.18467323371304575,0.0,0.0,4.1,—,
Camila Cabello,My Oh My (feat. DaBaby),383059521.0,0.0,0,189,1.2835740526548658,0.07563713438008915,0.0,0.0,3.9,—,
Camila Cabello,Never Be the Same,317912523.0,0.0,0,204,1.3243657562969027,0.07133666620514094,0.0,0.0,4.0,—,
Camila Cabello,OMG (feat. Quavo),26917584.0,0.0,0,26,1.1816811350381782,0.10991066546325724,0.0,0.0,3.5,—,
Camila Cabello,Real Friends,12023743.0,0.0,0,20,1.2671914955022976,0.14120015070105033,0.0,0.0,3.8,—,
Camila Cabello,Shameless,35447880.0,0.0,0,28,1.0384990195541395,0.11531418554267239,0.0,0.0,3.1,—,
Camila Cabello,She Loves Control,58175776.0,0.0,0,49,1.122902396084598,0.06811258495313995,0.0,0.0,3.4,—,
"Camila Cabello, Daddy Yankee",Havana - Remix,23930260.0,0.0,0,38,1.1338778333686446,0.07877539070142163,0.0,0.0,3.4,—,
"Camila Cabello, Young Thug",Havana,54525634.0,0.0,0,26,1.4123787880144971,0.14548092426927367,0.0,0.0,4.2,—,
Camilo,El Mismo Aire - con Pablo Alborán,44262571.0,0.0,0,60,1.1777787492998055,0.05607161522942568,0.0,0.0,3.5,—,
Camilo,Favorito,198096728.0,0.0,0,165,1.4005772685343245,0.06436545343390779,0.0,0.0,4.2,—,
Camilo,Vida de Rico,62424827.0,0.0,0,38,1.1743426151552114,0.07162686678345853,0.0,0.0,3.5,—,
"Camilo, El Alfa",BEBÉ,17080224.0,0.0,0,13,1.436091100659678,0.1186318462829515,0.0,0.0,4.3,—,
"Camilo, Evaluna Montaner",Por Primera Vez,17306670.0,0.0,0,24,1.372499354473804,0.08214891311818787,0.0,0.0,4.1,—,
"Camilo, Pedro Capó",Tutu,254216836.0,0.0,0,214,1.210495348175596,0.06403072870882756,0.0,0.0,3.6,—,
Capital Bra,Benzema,15211324.0,0.0,0,21,1.1632996378696554,0.09365738475783725,0.0,0.0,3.5,—,
Capital Bra,Berlin lebt,4530533.0,0.0,0,7,1.0106146451201217,0.09770813389434467,0.0,0.0,3.0,—,
Capital Bra,Capital Bra je m'appelle,648468.0,0.0,0,1,0.9278023948069117,0.10642812310974603,0.0,0.0,2.8,—,
Capital Bra,Cherry Lady,23022392.0,0.0,0,24,1.0686876789682114,0.11705554689744302,0.0,0.0,3.2,—,
Capital Bra,Der Bratan bleibt der gleiche,4440348.0,0.0,0,5,0.8766621350927417,0.23827678598656235,0.0,0.0,2.6,—,
Capital Bra,Komm Komm,2044862.0,0.0,0,3,0.8711710972622007,0.2502956044322024,0.0,0.0,2.6,—,
Capital Bra,Melodien (feat. Juju),18981460.0,0.0,0,27,1.0593526114889116,0.09008866530437484,0.0,0.0,3.2,—,
Capital Bra,One Night Stand,7451107.0,0.0,0,11,1.0409133985136907,0.09109522508770097,0.0,0.0,3.1,—,
Capital Bra,Prinzessa,13901877.0,0.0,0,18,1.2159223600889437,0.12106752447016439,0.0,0.0,3.6,—,
Capital Bra,Roli Glitzer Glitzer (feat. Luciano & Eno),1056486.0,0.0,0,2,0.8611385565463219,0.27106177533136766,0.0,0.0,2.6,—,
"Capital Bra, Bozza",Ich weiß nicht mal wie sie heißt,4429354.0,0.0,0,6,0.8932259431682158,0.17998617037656892,0.0,0.0,2.7,—,
"Capital Bra, Loredana",Nicht verdient,9655104.0,0.0,0,11,0.9192283009557819,0.19466817574486434,0.0,0.0,2.8,—,
"Capital Bra, Samra",Berlin lebt wie nie zuvor,2581938.0,0.0,0,4,0.8579026655437911,0.2817215670005918,0.0,0.0,2.6,—,
"Capital Bra, Samra",Nummer 1,3450772.0,0.0,0,5,0.8377091932232842,0.27872142283708257,0.0,0.0,2.5,—,
"Capital Bra, Samra",Tilidin,25042862.0,0.0,0,25,1.0440073581434839,0.12597337177718085,0.0,0.0,3.1,—,
"Capital Bra, Samra",Wir ticken,11498870.0,0.0,0,13,1.0761570657461668,0.13612239007635146,0.0,0.0,3.2,—,
